Text;Sentiment
"Awalnya kita bingung selama merencanakan liburan di  Magelang mau ngapain saja. Kami menginap tidak jauh dari Borobudur yaitu sebuah homestay bernama Jaswan Inn Borobudur. Kebetulan sang pemilik yang juga seorang guide local Mas Andreas membantu kami merencakan hal- hal yang sungguh menyenangkan dan tak terlupakan selama liburan di Borobudur magelang. Salah satunya adalah trip naik VW di Borobudur. Wahhhh…. Amazing. Kami sekeluarga rasanya berada di era 80 an di mana mobil VW safari masih dipakai oleh beberapa camat untuk tugasnya. Yang lebih keren lagi suasana pedesaan yang kami lalui. Hijau segar pemandangannya. Penduduknya ramah selama kami melintas, mereka menyapa dengan penuh senyum. Kami mengambil paket VW Borobudur untuk LONG TRIP dan “luar biasa” selain semua all in termasuk praktek membatik dan membuat gerabah, kami juga mampir ke salah satu balkondes dengan View cantik Gunung Merapi dan merbabu. Sungguh luar biasa ciptaanNya.
Terimakasih banyak Mas Andreas yang sudah membantu kami dalam trip VW di Borobudur dan team VW CABRIO Borobudur yang ramah professional terutama drivernya yang menceritakan berbagai hal selama perjalanan kami. Dia pakai masker dan tersedia Hand Sanitizer di VW selain Air mineral dan caping. Nggak perlu pilih yang lain lagi deh karena VW Cabrio Borobudur ini sudah menerapkan protocol kesehatan. Pokoknya balik lagi ambil lagi trip bersama VW CABRIO BOROBUDUR…All the BEST ya Cabrio…next saya dan keluarga mau coba one day trip ke NEPAL VAN JAVA… Cheers";2
Seneng Banget itu kata pertama buat wisata VW Borobudur. Aku pilih paket long trip agar bisa menikmati keindahan alam BOROBUDUR yang begitu hijau sejuk dan segar. Selama perjalanan terlihat perbukitan menoreh yang cantik , Gunung Sumbing , Gunung Merapi dan Gunung Merbabu yang gagah. keren sekali!!!. Mas Andreas yang cekatan sangat komunikatif dan kreatif mengambil foto. Team VW Cabrio Borobudur terutama drivernya sungguh sangat profesional. Mereka memakai masker, menyemprot mobil dengan disinfektan dan mengajak ke alam yang jauh dari kerumunan. Pilihan yang tepat saat liburan di Borobudur dengan Naik VW. Kami juga sempat mampir ke ENAM LANGIT by Plataran dan langsung direserved oleh team administrasi VW Cabrio Borobudur. Hidup jadi lebih mudah, makanya aku pilih VW Cabrio Borobudur untuk tour VW di Borobudur. Akhhh pengen lagi...Makasih Mas Andreas dan Team CABRIO.......;2
Keren banget perjalanan dengan VW CABRIO BOROBUDUR yang dipandu Mas Andreas. Pakai Blangkon dan Surjan menambah asyik trip VW di Borobudur. Bahkan dia panas-panas ambil fotonya demi kita. Bareng rekan-rekan kerja serasa makin akrab dengan trip VW ini. Pilihan yang pas saat berkunjung di Borobudur apalagi menginap di @JASWAN INN BOROBUDUR. Pokoknya recommended. Kunjungan ke Batik , Produksi Jamur dan penangkaran lebah Madu sungguh sangat mengesankan. Drivernya ramah dan tetap mengikuti protokol kesehatan.;2
"Asyik banget lho..
Keluarga dan saudara2ku senang sekali atas pelayanan VW dari para driver dan pemandu mas Andreas yang lucu pakai Blangkon. Tak terlupakan. Sangat direkomendasikan karena bisa pilih warna VW. Tersedia air mineral di VW dan Caping . Tripnya asyik menyusuri kawasan wisata sekitar Borobudur.

Pokoknya mantap deh.";2
Mobil vw nya keren;2
Pengalaman belom rencana Minggu ini mau otw silahturahmi ke Mbah semedo;1
Liburan yang sangat menyenangkan;2
Liburan yang sangat mengesankan dan mengasikkan;2
Thanks for all, rocommend, best service??????;2
Thank you wisata Borobudur,liburannya luar biasa mengesankan;2
Sangat berharga.;2
"Terbaikk banget nihh!
Best serfice ????????????????";2
recommend banget pelayanannya, masnya ramah baik hati, yukkk yg mau vw.nan keliling borobudur bisa hubungi masnya ????;2
Rekomendet banget pelayanannya!??????;2
sangat puas naik vw safari fulservise dan dan sangat menyenangkan;2
Memuaskan banget;2
Rekomendet banget;2
Pelayanan memuaskan;2
"rekomendet banget nihh .
pelayanan bintang 5";2
Pengalaman yang terbaik;2
Mantap dan luar biasa. Driver luar biasa sabar;2
Pelayanan the best;2
Teryata naik Jeep parangmenoreh di Borobudur Seru juga yaah,, bisa susur sungai yg air nya bersih juga msh alami bgt;2
Jeep wisatany bagus....rekomended utk liburan tmn2;2
sukses terus parang menoreh bikin nagih deh......;2
suka banget bisa menikmati liburan bersama teman kantor,seru naik jeep main air di sungai;2
Sukaaaaa..pengalaman yang tidak terlupakan dengan keluarga,,kalian wajib mencobanya;2
Salah satu perjalanan terbaik di pulau Jawa, direkomendasikan asli;2
Mantaaapppp;2
Untuk vw tournya bagus driver sangat cooperatif pelayanannya mantap kunjungannya juga edukatif puas deh kapan kapan balik lagi untuk tour disini..... Thank..;2
Liburan yang sangat menarik dan paling asik bersama keluarga ????????;2
Keren banget view nya gk nyesel sangat puas .sopirnya lucu asik tempat2yg di kunjungi juga keren2..sukses selalu????;2
Asri sejuk gk nyesel naik vw tour..sopirnya asik next ke borobudur bakal hubungi lgi..sukses selalu ????????????????;2
Mantap bos;2
Pelayanan sangat memuaskan.. terimakasih;2
Vw tour jaya jaya jaya;1
Pingin lg kak;1
Pengalaman luar biasa;2
seru juga ternyata kang draivernya juga kasi penjelasan...;2
"Pengalaman luarbiasa.full service
Trimakasih banyak yaaaa";2
Menyenangkan naik vw safari??;2
Liburan kali ini sangat menyenangkan dan tentunya sangat berkesan ??????;2
Rasanya mantap;2
Seruu poll bisa keliling naik vw keliling desa borobudur yang banyak keunikan dan kerajinan disetiap desanya, pelayanannya yang ramah rekomended pokoknyaaa;2
Mantab;2
Sangat sangat menarik dan terpercaya kita langsung mendapat ilmu dan pengalaman luar biasa serta pelayanan yang profesional;2
pelayanan top.. driver ramah ramahhh ??;2
Recommended bgt... Pelayanannya ok bgt, sukses terus utk VW Wisata Borobudur ??;2
Menyenangkan sekali bisa berkeliling desa-desa di sekitar candi Borobudur naik mobil VW. Pengalaman pertama yang unik. Selain keliling desa, kita jg mengunjungi UKM yang ada di desa yaitu usaha peternakan madu & budidaya jamur.;2
Seru sekali menjelajahi sekitaran Borobudur bersama keluarga (anak usia 8thn dan 5thn). Naik VW dipandu guide yg ramah, santun dan informatif. Kami dibawa mengunjungi tempat penangkaran lebah, pembuatan pensil dan pembuatan gerabah. Berwisata, melihat suasana alam dan pedesaan yg menyejukkan hati, anak2 pun bisa mendapatkan edukasi??;2
"Thankyou Ibnu selaku bisnis owner VW Wisata Borobudur!

Udah mau nemenin seharian full explore Borobudur, bukit menoreh, pusat gerabah, balkondes ,sampe ke kulineran di malam hari.

PUAS BANGET! Apalagi dibonusin foto” ganteng ??";2
Keren banget pelayanannya;2
Pelayanan sangat memuaskan sesuai dg request yg kita inginkan, pemilik juga ramah,driver membantu kita utk dokumentasi,tepat wkt sesuai dg jadwal, lanjutkan ??;2
Keren bgt, gak nyesel deh. Drivernya ramah;2
Pengalaman yg luar biasa...guide nya keren;2
Perjalanan menyenangkan, jalan2 ke desa wisata bareng vw wisata borobudur. Drivernya ramah. Pengalaman yg sangat seru;2
"Pengalaman menyenangkan berwisata keliling desa naik VW..
Mengunjungi pengerajin gula jawa/gula aren, penangkaran lebah, kerajian gerabah dan berswa photo dengan latar belakang pegunungan Menoreh..
Sungguh bikin happy..
Terimakasih yaa mas Ibnu..
Pelayanan dari VW wisata Borobudur benar2 top banget...
Pasti aku bakal balik lagi...
Sukses selalu ????";2
"Luar biasa keren?? destinasi nya
Dan juga guide nya ramah????????????";2
Pengalaman yang menyenangkan..??;2
Recommended ??????;2
Memuaskan dan berkesan;2
Must thing to do when in magelang, jalan2 keliling desa naek VW??. Ownernya baik dan ramah.;2
Pengalaman yang seru, asyik dengan pemandu yang super ramah dan tau banget tempat2 yg bagus utk spot foto.;2
Petugas yg ramah dan slalu siap buat ngefotoin qt sekeluarga sungguh memberikan service terbaik buat customer, dan yg menarik pilihan armada VW ny jg keren2. Sukses trs y????;2
VW nya Bersih dan Bagus, Guidenya Ramah..;2
Keren;2
Servicenya Bagus, Sangat ramah dan baik. Sangat recomen ??;2
keren pelayanannya ??;2
Seruu juga jalan2 naik vw keliling borobudur;2
Baguss pelayanan nya..superb...memuaskan bgt...semua tmpt wisata bisa dipilih sesuai keinginan...drivernya juga asik bgt....kualitas bintang 5 deh...ga kalah dengan service hotel bintang 5 jg;2
Pelayanan bagus harga terjangkau;2
Asik bangeett;2
Very recomended... ??????;2
sukses selalu VW wisata borobuddur;1
Cakep pokoknya;2
Rekomen buat piknik keluarga..yuk ke borobudur;2
"Mantap
Ownernya baik..
Puas lah pakai jasanya

Sukses terus..";2
Ini sih terbaik ya menurut gw, ownernya keren, baik, ganteng,  hasil video jg keren...1 sampe 10 disini 1000!!! Sukses terus mas;2
Recommend bgtt buat liburan bareng pasangan dan family gathering. Good service and worth the price!!!!??;2
Recommended buat yang mau liburan keliling borobudur, overall mantap poll ??????;2
sangat puas dan sangat seru??;2
Ke magelang gausah ribet kalo mau destinasi wisata, vw. vacation bisa jadi recommended tour keliling borobudur yang nyaman dann asikk tentunya ????????;2
nyaman, pelayanannya ramah, terpercaya dan aman pokoke;2
menyalaaaaaaa no kaleng2 seruuu abiezzzztttt;2
meledakkk ??????;1
Recomended bngtt;2
GACORRRR!!!;1
Mobil sangat terawat, bersih, nyaman dan good service. Recommended!;2
bagus harga standar pemandangan istimewaa, rekomen untuk mendapatkan pengalaman tak terlupakan;2
Cocok buat yang pgn keliling borobudur . Dan mendomentasikan jalan2nya .s Drivernya juga ramah2 . ??;2
Mantapps????;2
Mantapppp pollllll??????;2
Puass ramah” yg nyambut dan d suguhkan tempat” kerenn ????;2
Unit kendaraan bersih dan berwarna warni,driver sangat ramah dan membantu saat trip di area wisata sekitar Borobudur dengan mengarahkan ke view yg luar biasa bagus puas sekali dengan pelayanan dari VW vacation Borobudur harga juga terjangkau;2
Sangat recomended bangettttt ?? yg mau wisata ke borobudur jgn lupa naik vw barenf VW.VACATION , driver ramah , unit tydak di ragukan lagi, bikin liburan kita jadi menyenangkan????????;2
Mas nya ramah banget,selalu seneng karna pelayanan nya baik. Sukses teruss;2
"recommended bangett, cocok buat yang mau keliling borobudur
bintang 5 pokonya ??";2
Pelayanan yang super mantap, admin fast respon unit nya terawat??;2
"Sangat recomended sekali
Pelayanan no 1
Unit juga bagus2 sekali ??????????";2
Mantap ????;2
Pelayanan yang baik, mobil yang baik dan pengemudi yang baik ?? Good Job;2
Mobil bagus bersih pelayanan sangat ramah;2
Makasih kak;1
Sangat menyenangkan sekali dan yg paling penting driver nya (mas Adi) sangat ramah sepanjang perjalanan menikmati suasana dan ngobrol ngalor ngidul;2
Liburan seru muter persawahan & perkampungan;2
Rekomendasi untuk acara team gathering kantor. Keliling kampung ala2 VW tour sambil jajan UMKM penduduk sekitar. Booking jauh2 hari dan rombongan lebih murah.;2
"Keren dan meyenangkan naik VW mutarin area sekitar borobudur serasa jadi tuan belanda lagi survey daerah di jaman tempoe doeloe. Dibawa mutar-mutar menikmati indahnya alam pedesaan.
Drivernya juga asyik sekaligus tour guide yang bagus. , bawa mobilnya enak dan hobi bercanda. Recomended kalau ke daerah Borobudur nyobain ini";2
Kurang apa ya.. vw tour borobudur, tapi ga bisa liat borobudur heu;1
Explore magelang dan UMKM;1
Agen resmi Rental vw safari borobudur nyaman'Damai'trpercaya;1
Sensasi pedesaan;1
Pengalaman yang menyenangkan;2
Sangat mengesankan;2
Top, bagus;2
Pengalaman kedua;2
"Vw tour borobudur keren..
Madu lanceng yg favorit
Ciloknya enak..";2
Unik banget, asik juga ternyta keliling² naik vw, tapi panas juga ternyata kalau atapnya dibuka wkwk, kalau di tutup kurang bagus si, salah satu pengalaman terseru juga si bisa naik vw di magelang..next kalau ada kesempatan lg pen naik vw lagi di magelang hehe;2
Seru sekali jalan2 menyusuri sawah, desa, dan pegunungan di daera Magelang dengan menggunakan mobil VW;2
Mengelilingi desa menggunakan mobil VW, menyenangkan sekali. Guidenya ramah dan sopan.;2
Keren bgt...wajib cb ya gaess.....saran aja kesananya paling keren sore hari....??;2
"Team leader nya ok
Drivernya ramah ramah
Setia menunggu kami meskipun kita terlambat 4jam dri jam boxing";2
"Pelayananan yang ramah, serta program tour vw yang mengasikkan.
Sukses selalu buat vw borobudur";2
Pengalaman yg ga terlupakan. Staff ramah2, di kemas secara baik, umkm yg luar biasa. Memandu dg sabar dan baik.;2
"Keren... ini operator VW Safari Tour paling keren, pelayanannya mantap abis, semua team nya humble dan sangat mengedukasi...
Mantap dan keren pokoknya, very recommended...????????????";2
Semua staff nya ramah dan helpfull..membuat jalan2nya jd seru dan berkesan. Semoga tambah sukses...kami pasti kembali. Sesi foto2nya kereeen.....;2
biar bintang yg mewakili yaaaa;2
Pengalaman yang sangat luar biasa, naik VW dengan pemandangan sawah, jalan desa2, angin yg semilir. Driver yg sangat baik, komunikatif serta senang membantu... pokoknya Luar biasa pengalaman naik VW borobudur...TOP;2
Pelayannya sudah cukup bagus;2
Bagus dan indah cuma ga bisa ke stupa karena telat;2
"Ini yg ketiga kalinya saya berkunjung ke candi borobudur, terakhir kesini tahun 2002, view yg luar biasa, bangunan kokoh megah berdiri dengan ukiran² yg luar biasa, saya sangat terkesan, saat berkunjung ke tempat ini sedang diadakan ibadah umat Hindu, menambah indah suasana dengan melihat ritual² seperti itu yg tidak saya jumpai ditempat saya. Menambah wawasan saya untuk bercerita kepada anak² tentang salah satu keajaiban dunia yg salah satunya terdapat diindonesia.
Jejeran para pedagang oleh oleh atau sauvenir yang bertemakan bodobudur tersebar disepanjang jalan pintu keluar, dengan harga yang terjangkau dan menurut saya harga termurah, membuat pengunjung terpesona dan tidak lelah atau bosan untuk berjalan, karena dikiri kanan kita disuguhi aneka macam hasil kerajinan tangan yang bertemakan borobudur atau batik batik ciri khas daerah jogjakarta atau solo.";2
Sangat seru dan menyenangkan!;2
Terimakasih Mas Hani. Sudah di ajak keliling desa pakai VW. Pelayanan nya memuaskan....;2
"Seru wisata bersama keluarga.. pelayanan ramah,komunikasi baik dan menyenangkan...
informatif  tempat2 wisata di sekitar borobudur.. anak2 seneng banget belajar membuat kerajinan dari tanah liat (gerabah) dan edukasi madu...
Di poto dan di vidioin juga bagus banget...
Makasih yaa....";2
Pesen dadakan dan gak nyesel sii, terbaiklah, makasih team dan cak mat ,????;2
"Keren banget..belum puas rasanya keliling2..
Ramah banget dan fast respon..
Next harus dicoba lagi..

Terimakasik kak";2
Pengalaman yang seru dengan pelayanan yg memuaskan .. ingin rasanya untuk mencoba ke destinasi lainnya ????;2
Penginapan yg nyaman, harga ekonomis..sangat rekomended;2
"Alhamdulillah Kami Sekeluarga sangat senang diajak berkeliling di seputaran candi Borobudur
Ownernya Ramah
Drivernya juga Ramah
Pokoknya puas dengan pelayanannya
Terimakasih";2
Pelayanan Mas Hani selaku marketing, dan Mas Hari selaku Driver sangat memuaskan. Driver sangat ramah merangkap fotografer propesional.. ??????;2
"Sangat memuaskan, dari start sampai finish dipandu dengan sepenuh hati, kalau jalan jalan kesini VW Borobudur .

Sangat RECOMANDED !!!";2
Alhamdulillah, layanan memuaskan mulai dari awal hingga akhir.1.Fast respon ketika menanyakan informasi awal. 2.Penyambutan yang hangat ketika datang ke basecamp. 3. Komunikasi yang ramah dari driver 4.. Layanan driver dalam mengabadikan setiap momen sangat memuaskan. Skill fotografer ????;2
seru pelayanan mudah dan ramah;2
seruu sekali???? yg handle vw sangat ramah. kita mampir ke umkm jugaa. oiya, tour leadernya jg sat set,  keren pokoknya?? recomended bawa rombongan;2
"Seruuuu bgttt
Wajib coba deh kl ke jogja";2
Pengalaman baru, tempat2 yg ditawarkan juga bagus untuk pembelajaran;2
Pelayanan nya mantap. Recomended banget.;2
Booking h-1 untung bisa dapet trip BW nya. Trip nya seru banget .. pemandu nya ramah dan baik namanya mas febry.. mantaappp pasti balik lagi buat trip di borobudur…  :);2
Pengalaman baru edukasi buat anak2 bagaimana cara membuat kerajinan tangan batik dan gerabah;2
Menjadi pengalaman yang luar biasa untuk dibagikan kepada anak-anak .... pemandu yang ramah juga, terima kasih banyak????????;2
Pelayanan ok, kakaknya ramah dan sangat membantu, fast respon dan drivernya juga ramah dan sangat membantu ??;2
Mantab!!;2
Pelayanan ok, paket tour ke desa desa wisata umkm, menarik;2
Seru banget, admin fast response. Utk trip dadakan bsa bgt ?? highly recom sih;2
Pengalaman yg indah naik vw safari keliling dg view yg masyaAllah ditambah kang mas supir nya foto2 in nya mantab betul…amazing;2
Gak bakal kecewa sama pelayanannya..dr awal order responnya cepat, pelayanan istimewa, ramah, tepat waktu, dan informatif dari driver kami,  mas Febri.. sukses selalu VW Borobudur;2
"Tamu kami sangat puas dengan pelayanan tour VW desa karangrejo Borobudur
Maju terus wisata Borobudur dan sekitarnya";2
Seru! Gak hanya estetik tp juga sangat edukatif.Admin n driver ramah dan responsif. Mobil nya bagus. Kunjungan ke peternakan lebah berkesan. Keren pokok nya.;2
Mitra terbaik semua terkondisikan dgn aman lancar. Tamu puass;2
cocok untuk liburan keluarga, teman dekat, lulusan sekolah stau untuk sekedar release stress akibat tekanan kerja. dengan adanya layanan dokumentasi yang apik menjadi nilai tambah tersendiri membuat moment berharga yang sulit terlupakan.;2
Excelent Service officialvwborobudur, liburan bersama keluarga makin seruuuuuuu bangeeet…. asli bahagiaaa puaaaasss…. masnya ramaaaah bangettttt… mudah akrab… semoga bisa bertemu lagi di liburan selanjutnya….amiiin. Mksh ya massss… Recomenden pisaaaaan pokoknya… ????;2
"Pelayanannya sangat bagus dan memuaskan
Pemandu wisata mas Zinto sangat membantu kami untuk foto2 cantiknya";2
Terimakasih VW Borobudur,meskipun panas terik tpi kami happy sekali, pelayanan nya jg memuaskan,mas2 nya ramah ??;2
".. mau ke Borobudur tapi masih bisa ngerasain keliling sekitaran borobudur ngerasain naik vw warna warni emang bisa ?

Bisa banget dong .. seru banget paketnya yang medium bisa sambil  ditungguin ke borobudur , sambil melipir ke beberapa tempat edukasi buat ngeliat proses batik atau bikin gula .. seruuuu ???

Driver nya friendly , proactive ngasih solusi jalan dan tempat makan tanpa maksa hihi ..

Thank You semoga banyak wisatawan lokal yang support terus ekonomi kreatif kaya gini yaa";2
Kereeen..banget TOP;2
dolan deso karang rejo sangat mantap sangat seru di tambah bajak sawah wau...keren pokoke;2
Admin fast respon, driver yang sopan dan ramah, view pedesaan yang cantik, sejuk, indah tour pedesaan yang menarik cocok untuk keluarga maupun rombongan??????;2
"Pelayanan totalitas sangat memuaskan.. driver ramah,sabar dan bisa bantu foto"" juga dengan hasil yang sangat bagus...terimakasih????";2
Pelayanan yg sangat memuaskan.mantap????;2
Mantap banget.sangat sangat puas sekali dengan pelayanannya,drivernya ramah ramah,sabar samar.dolan deso Karangrejo semoga semakin sukses.;2
Pelayan bagus..driver bagus..semua ok..nanti saya rekomendasikan ke teman².;2
Tak ku sangka pemandangan di desa Karangrejo seindah ini,..???? fotografer ya sangat sabar,ramah ,baik...pokoknya gak sia2 main ke desa ini...????;2
"Cocok untuk aktivitas keluarga.
Tim ramah dan profesional.
Recommended";2
Ownernya fast response, friendly, dan detail kasih informasinya. H-1 booking masih kebagian VW-nya. Armadanya juga bagus, driver ramah, harga OK. Thanks Mas Hani!;2
".tempatnya tidak begitu luas, tapi nyaman dan bersih, cuma sedikit panas..parkirnya luas..
.masakan enak.. pelayanan ramah dan baik, harga murah tidak buat kantong kosong...
.rekomendasi";2
"Layanan oke. Owner nya ramah.

Ke sini, langsung disambut ownernya, Bu Kartika, diajak ngobrol.

Raftingnya juga menyenangkan. Pemandu² raftingnya asyik.

Makanan lumayan enak. Full service. Tempat luas dan bersih.

Parkir sangat luas. Muat untuk banyak mobil dan bus² besar.

Masukan: untuk kamar mandi, mungkin bisa ditingkatkan lagi untuk debit airnya. Ini tadi (karena rombongan besar ya) kehabisan air.";2
Makanan enak, pelayanan dalam front office ramah. cuma dalam PEMAKAIAN TOILET kan SUDAH FASILITAS yaa, tetep aja di tarik UANG KEBERSIHAN. Mana setiap kencing di tarik wkwkwk;1
Mantap;2
Baik;2
Baik;2
Tempatnya bersih;2
"Tempatnya bersih, nyaman dan luas
Ibunya juga ramah banget";2
Nyaman;2
udah free wifi tapi nasi bungkus cuma 4k;1
????????enak;2
Tempatnya nyaman, pelayanannya baik, makanannya enakk;2
Makanan nya enak , tempat nya nyaman , penjual nya ramah ??;2
"Pelayanan nya baik orang nya cantik "" ganteng""  jadi pengen kesana lagi, apalagi malam Minggu serasa milik berdua di tambah band musik ,";2
Buat nongkrong enak juga;1
Tempat nyaman, good lah;2
Wifi kenceng ??;2
Tempat yang cocok untuk semua acra.. Dengan suasana seperti jaman doeloe..;2
Warung limasan,  kemarin sempet ada acara di sini,  acara kantor,  warungnya cukup mengingatkan akan ke klasikan jawa jaman dahulu, karena ada beberapa kursi jaman dahulu hehe untuk kamar mandi bersih itu yang saya suka,  dan untuk makanannya juga enak,  ayam nya empuk banget bikin nagih hehe dan untuk pelayanan juga ramah...;2
Tempat reservasi arung jeram dan resto berdekorasi klasik serta dilengkapi homestay. Menu makanan tradisional dg olahan tradisional pula. Menjadikan resto (warung) ini pas untuk nostalgia rasa. Masih dalam tahap renovasi, menjadikan sedikit berkurang kenyamanan. Diharapkan jika selesai tetap terawat & terjaga kebersihannya.;2
Mau pagi ketempat ini akses mudah;2
Tempatnya nyaman, sejuk, cocok untuk bersantai;2
Siip;2
Bagus!;2
Klasik;2
Ramah guide ny;2
Sip;2
tempatnya bagus, traditional javanes house;2
Menakjubkan;2
Tempat yang bagus, hidangan yang enak ;2
bersih makanan enak murah pegawainya ramah banget ... mantebb sukses terus yaaa;2
Suasana tradisional dengan rumah2 bergaya joglo dan ukiran kayu, beberapa ruangan bisa disewakan untuk menginap, meja makan banyak, kamar mandi banyak.;1
Tempat transit yg lumayan;1
Masakannya enak tempat e nyaman pula;2
Sangat senang sekali, pelayanan sangat maksimal Kangen ke Borobudur lagi;2
Banyak belajar dan pengalaman wisata yang menyenangkan;2
Bisa byk belajar berkreasi juga berhibur ???? …;2
Bagus banget recomend sii kalo ke magelang ?? ;2
Baik pelayanannya memuaskan;2
rekomendasi buat berwisata di borobudur dan sekitarnya;2
Joss jiss mantap;2
Joss jiss mantap;2
Mantap pelayanannya ?????? …;2
Rekomendasi untuk wisata di borobudur;2
Baik;2
Perjalanan yang sangat menyenangkan, dan staf serta pengemudi yang ramah;2
baiklah josss;2
Josjis ?????? …;2
Responsivitas, Kualitas;2
Responsivitas, Kualitas, Profesionalisme;2
"Layanan oke. Owner nya ramah.

Ke sini, langsung disambut ownernya, Bu Kartika, diajak ngobrol.

Raftingnya juga menyenangkan. Pemandu² raftingnya asyik.

Makanan lumayan enak. Full service. Tempat luas dan bersih.

Parkir sangat luas. Muat untuk banyak mobil dan bus² besar.

Masukan: untuk kamar mandi, mungkin bisa ditingkatkan lagi untuk debit airnya. Ini tadi (karena rombongan besar ya) kehabisan air.";2
Pengalaman yg menyenan?kan;2
Wisata alam swa foto;1
Terbaik;2
pemandanganya bagus,pokoknya seru dehh????;2
Sewa VW dengan harga bersahabat dan mau berbagi harga murah untuk anak yatim di acara muharam fest dengan memesan kurang lebih 45 VW.. Dengan rute pemandangan yg sangat istimewa;2
Gak mengecewakan ??????;2
Bukit menoreh yg indaahh????????;2
Mantep banget pokokknya mas ....;2
Muter2nya asyik banget, udaranya msih asri, maksih mas atas pelayanannya yg super baik ??????????;2
Healing sangat memuaskan????????;2
suka banget dengan pelayanannya dan viewnya yg masih asri;2
Sangat meng'asiikaan..,berkesan..;2
Bintang 5 untuk vw safari, pelayanan ramah, fast respon;2
Mantap, vw bagus, foto foto instragamable;2
Pengalaman menyenangkan wisata vw safari, anak anak senang, foto foto di area persawahan bagus, driver asik selama perjalanan;2
Berakhir pekan bersama vw safari di borobudur;1
Sore sore bersama vw safari, fotonya bagus bagus keliling sawah di borobudur;2
Asli menyenangkan banget, keliling Borobudur dengan VW, estetik;2
Driver vw borobudur sangat asik, foto foto nya bagus;2
Mantappp, ketika cuaca sore sangat asik untuk foto foto dengan vw;2
vw nya masih bagus, cukup menyenangkan berkeliling borobudur dengan vw. tarif terjangkau untuk tour vw nya;2
Yg kedua kali k tempat ini naik VW karena tugas kerja;1
Vw muat untuk 1 keluarga, foto foto drivernya bagus;2
Keliling wisata borobudur menggunakan vw, mengenal umkm di borobudur;2
Driver baik dan ramah, VW nya bagus bagus untuk foto;2
"Sangat menyenangkan,
Driver ramah";2
Pengalaman menyenangkan berwisata berkeliling desa di borobudur naik vw;2
Driver vw borobudur asik diajak komunikasi tentang wisata yang dituju;2
Wisata vw Borobudur menyenangkan;2
Wisata vw paling mantap di borobudur;2
Pelayanan mantap, supir ramah, keliling wisata di borobudur, difotoin juga sama supirnya;2
Asik, vw nya keren2 untuk keliling borobudur;2
Armada bagus, vw imut2, driver nya ramah2;2
Pengalaman menyenangkan wisata vw di borobudur, supir nya komunikatif dan pinter motoin;2
Vw safari pelayanan terbaik di borobudur;2
the best pelayanannya vw borobudur;2
Pengalaman menyenangkan berwisata vw di Borobudur, menggunakan jasa Vw disini. Supir ramah dan sangat komunikatif;2
Alhamdulillah bertemu dengan VW tour Borobudur dg crew yang sangat totalitas dalam melayani, ramah,diarahkan untuk foto dan video, hasil foto& videonya bagus banget ..Terimakasih mas Yanto dan pak Supri anak2 senang dan enjoy sekali,next time kl ke Magelang booking disini lagi????;2
Jln2 keliling sekitar Borobudur dengan naik VW dan mengunjungi tempat2 obyek wisata disekitar Borobudur sungguh awesome ( luar biasa ) ayo yg mau rekreasi di Yogya dicoba VW tour ini. Pasti seru dan menjadi moment tak terlupakan.;2
"Sangat menarik dan menyenangkan
Driver ramah plus jd pengarah gaya foto the best ??";2
"Sangat bagus sekali servicenya,
Akan menjadi rekomendasi selanjutnya ??????
Terima kasih ????";2
"Pelayanan yang baik, driver yg merangkap pemandu gaya dan photografer yang begitu ramah membuat suasana makin gembira.

Kagum dan apresiasi yg tinggi untuk  pak Supri dan team. Terima kasih dan semoga kami bisa kembali dengan peserta yg lebih buanyak hehehe";2
Pelayanan ramah dan memuaskan, bener2 melayani dengan maksimal... Maju terus dunia pariwisata....Terimakasih untuk semua team yg terlibat;2
Sangat baik dlm pelayanan dan cukup keren membantu dlm mengarahkan bgm kita hrs ngeFUN dgn gaya yg kocak2...juga membawa krtmpt wisata yg ok...seru2 mss nya...wajib deh utk hub mrk kalo lagi pd mau liburan ber VW safari...salam HORAS..!!;2
amaziiing , kereeennn ,ramaahhh , baaiiikkk bangeeetttttt , pelayanan yg sangat luar biasa dan sabar mengahadi anak kecil dan situasi selama wisata, ntuk driver dan fotografernya pun sangat luar biasa baik dan ramah . sukses sllu untuk ka supri dn team ??;2
Driver ramah ,  mobil nyaman , semuanya memuaskan ,;2
Vw Borobudur Tour memang sangat rekomendasi, pemandu, driver, dan fotografer nya ramah.. pengalaman yang sangat berkesan..;2
Paket medium 3 jam perjalanan seru banget, di foto2 di spot yg keren2 oleh Mas Yanto, lanjut ke tmpt wisata edukasi Gula, pengennya ke borobudur tp ga keburu waktunya karna kita terlalu menikmati perjalanan dan keseruan. Smoga next bisa ikutvgour lagi yg lebih lama.  tx to mas Yanto yg membersamai tour ini.;2
Keren pokoknya, petugasnya ramah-ramah semua, sukses slalu utk VW Borobudur Tour;2
Seruuuuu bangettt dan very educated buat anak anak...worth it banget lah...next time kalau ada rezeki lagi...mau banget lah ke sini lagi... Bareng keluarga besar lainnn;2
wisata yang sangatt edukatif, ga ngebosenin, edukator maupun driver nya juga ramah bangetttttt;2
VW Borobudur pak supriyono guide mas tri emang top ga ngebosenin pokoke puas!!!!!;2
guide nya informatif mengenai sejarah candi borobudur dan sekitarnya, ramah, pelayanan nya memuaskan. untuk harga rent nya pun worth it;2
Layanan prima, responsif,sangat helpfull..makin sukses buat VW borobudur tour..;2
Keunggulan layanan;2
